id,90dayPrice,cashandcashequivalents,cashfromfinancingactivities,cashfrominvestingactivities,cashfromoperatingactivities,costofrevenue,ebit,grossprofit,incomebeforetaxes,interestexpense,netincome,propertyplantequipmentnet,sellinggeneraladministrativeexpenses,totalassets,totalcurrentassets,totalliabilities,totalcurrentliabilities,totallongtermdebt,totalreceivablesnet,totalrevenue,totalshorttermdebt,totalstockholdersequity
PII2016q3,1.0,-0.163,-0.526,-0.449,-0.627,0.092,-0.51,-0.083,-0.5720000000000001,0.065,-0.546,-0.012,0.22899999999999998,0.031,0.079,0.11800000000000001,0.05,-0.068,0.27699999999999997,0.048,-0.016,0.004
PKI2016q3,1.0,0.256,-1.9240000000000002,-5.0,-0.235,-0.065,0.141,-0.017,0.063,1.088,-0.09,0.048,-0.053,0.026000000000000002,0.069,-0.024,0.03,0.071,0.017,-0.043,0.011000000000000001,0.023
PM2016q3,0.0,0.281,0.11800000000000001,5.0,0.302,0.043,0.081,0.062,0.09,-0.013000000000000001,0.084,0.034,0.027000000000000003,0.022000000000000002,0.033,0.125,0.008,-0.040999999999999995,0.005,0.047,0.6709999999999999,-0.033
PM2016q4,1.0,-0.132,0.183,-0.951,-0.305,-0.043,-0.12300000000000001,-0.017,-0.125,-0.086,-0.11699999999999999,-0.011000000000000001,0.185,0.036000000000000004,0.062,0.155,0.038,-0.040999999999999995,0.129,-0.037000000000000005,0.027999999999999997,0.045
PNM2016q3,1.0,0.555,-2.219,0.10800000000000001,5.0,0.14400000000000002,0.667,0.365,0.843,-0.023,1.005,0.011000000000000001,0.40399999999999997,0.006999999999999999,-0.024,-0.002,0.005,-0.005,0.002,0.26899999999999996,-0.1,0.012
PNRA2016q3,1.0,-0.45899999999999996,-0.39,0.41200000000000003,-0.78,-0.012,-0.133,-0.039,-0.155,0.41200000000000003,-0.073,0.013000000000000001,0.11800000000000001,-0.035,-0.16899999999999998,-0.040999999999999995,0.013000000000000001,0.08900000000000001,0.11199999999999999,-0.021,0.0,-0.151
PODD2016q3,1.0,1.847,-5.0,0.209,-0.273,0.064,-2.877,0.10300000000000001,-0.311,-0.031,-0.266,0.23800000000000002,0.018000000000000002,0.723,0.996,-0.017,0.647,0.872,-0.004,0.086,-0.542,1.3719999999999999
POL2016q3,1.0,0.315,-2.419,5.0,0.062,0.002,-0.126,-0.1,-0.161,0.034,-0.154,0.04,-0.08,0.05,0.053,-0.008,0.055999999999999994,0.10099999999999999,-0.03,-0.021,0.049,0.034
POST2017q1,0.0,-0.24,-5.0,1.695,-1.175,-0.013999999999999999,-0.29600000000000004,0.005,5.0,-0.018000000000000002,-3.638,-0.003,0.14300000000000002,-0.018000000000000002,-0.109,-0.145,-0.023,0.0,0.066,-0.009000000000000001,-0.285,-0.008
PPC2016q3,0.0,1.095,-0.799,0.563,1.34,0.046,-0.308,-0.265,-0.354,0.036000000000000004,-0.355,0.025,-0.069,-0.002,-0.027999999999999997,0.024,-0.044000000000000004,-0.10099999999999999,-0.065,0.002,0.022000000000000002,0.11199999999999999
PRXL2017q2,1.0,-0.225,1.392,5.0,-0.295,0.052000000000000005,0.126,0.086,-0.20800000000000002,0.077,-0.423,-0.021,0.037000000000000005,0.079,0.036000000000000004,0.07400000000000001,0.23,0.507,0.128,0.062,0.13699999999999998,-0.22399999999999998
PSMT2017q1,1.0,-0.121,0.36,-0.33799999999999997,-0.9259999999999999,0.037000000000000005,0.156,0.057,0.133,0.172,0.11699999999999999,-0.008,0.033,0.019,0.044000000000000004,0.023,0.009000000000000001,-0.051,0.04,0.04,-0.136,0.027000000000000003
PSMT2017q2,0.0,0.038,-2.8819999999999997,3.0180000000000002,5.0,0.079,0.025,0.04,0.081,-0.006,0.094,0.141,0.084,0.035,-0.052000000000000005,-0.027000000000000003,0.048,0.461,-0.177,0.073,-0.212,0.025
PSX2016q3,1.0,0.047,-2.742,-0.265,-0.235,-0.01,0.354,-0.012,0.48100000000000004,-0.024,0.03,0.01,-0.024,-0.002,-0.054000000000000006,-0.028999999999999998,-0.006,-0.008,-0.106,-0.01,0.033,0.003
PTEN2016q3,1.0,-0.8240000000000001,5.0,-0.034,0.038,0.138,-0.006999999999999999,-0.10800000000000001,-0.01,-0.040999999999999995,-0.02,-0.035,-0.027999999999999997,-0.07200000000000001,-0.385,-0.19,-0.124,-0.172,-0.09300000000000001,0.063,-1.0,-0.032
PVH2017q3,0.0,-0.107,-2.1,0.82,-0.44,0.17,0.72,0.153,0.27899999999999997,0.068,0.39399999999999996,-0.008,0.05,-0.01,0.003,-0.023,-0.016,-0.016,0.327,0.161,0.07200000000000001,-0.002
PWR2016q2,1.0,0.045,-0.9940000000000001,-0.305,-0.677,0.054000000000000006,-0.049,-0.015,-0.078,-0.002,-0.192,0.006,-0.012,0.0,-0.002,-0.023,-0.013000000000000001,-0.006999999999999999,-0.013999999999999999,0.046,0.349,0.009000000000000001
PWR2016q3,1.0,-0.27699999999999997,-5.0,0.022000000000000002,-2.042,0.09300000000000001,2.67,0.511,3.03,0.04,3.452,0.004,0.049,0.034,0.07200000000000001,0.031,0.05,0.203,0.114,0.139,-0.09699999999999999,0.023
PX2016q3,0.0,0.106,-2.454,-0.408,0.11599999999999999,0.044000000000000004,-0.155,-0.012,-0.165,-0.023,-0.15,0.005,-0.055,0.004,-0.0,-0.01,-0.002,0.004,-0.024,0.019,-0.195,0.02
PXD2016q3,1.0,-0.512,-1.483,-0.179,0.068,0.087,-0.455,0.068,-0.8640000000000001,-0.107,-1.082,0.04,0.025,-0.028999999999999998,-0.265,-0.248,-0.08199999999999999,0.0,-0.496,0.078,-0.483,0.004
Q2016q3,1.0,0.266,-1.249,0.311,5.0,-0.055,0.113,0.015,0.079,0.09,0.14300000000000002,-0.028999999999999998,-0.068,0.042,0.085,0.012,0.005,-0.004,-0.035,-0.036000000000000004,-0.0,-0.316
QCOM2016q4,0.0,0.01,-0.19699999999999998,0.586,0.133,0.002,0.133,0.038,0.158,0.013000000000000001,0.107,-0.015,-0.084,0.031,0.095,0.068,0.022000000000000002,-0.002,0.14400000000000002,0.023,0.0,0.037000000000000005
QCOM2017q1,0.0,0.158,0.45799999999999996,-1.541,-0.33799999999999997,-0.038,-0.569,-0.024,-0.556,0.184,-0.573,-0.016,0.04,0.0,-0.313,0.09300000000000001,0.027999999999999997,-0.006999999999999999,-0.06,-0.03,0.0,-0.018000000000000002
QEP2016q3,1.0,-0.006,-1.421,0.131,1.272,0.09300000000000001,0.07400000000000001,0.18899999999999997,-0.743,-0.019,-0.742,-0.008,0.5329999999999999,-0.027999999999999997,-0.11800000000000001,-0.27899999999999997,-0.042,0.001,-0.478,0.146,-0.976,-0.012
R2016q3,1.0,0.13699999999999998,-5.0,-0.27699999999999997,0.069,0.013000000000000001,0.201,0.01,0.128,0.005,0.149,-0.003,-0.106,-0.002,0.01,0.006,-0.009000000000000001,-0.027000000000000003,0.006999999999999999,0.012,0.008,0.024
R2016q4,0.0,-0.21600000000000003,0.049,0.042,-0.013999999999999999,0.013999999999999999,-0.18100000000000002,-0.035,-0.475,-0.059000000000000004,-0.43200000000000005,-0.013000000000000001,0.057,-0.019,-0.032,-0.141,-0.018000000000000002,0.03,-0.028999999999999998,0.003,-0.25,-0.021
RAD2017q3,0.0,0.617,-0.79,-0.028999999999999998,-2.037,0.013000000000000001,-0.134,-0.011000000000000001,-0.731,0.009000000000000001,0.016,0.004,-0.002,0.004,0.016,0.006,0.002,0.004,-0.066,0.006999999999999999,-0.07,0.048
RAI2016q3,1.0,-0.01,0.856,0.107,-1.636,-0.067,0.078,0.05,0.081,-0.013000000000000001,0.08199999999999999,0.012,-0.03,0.0,0.012,0.061,-0.004,-0.039,0.252,0.003,0.002,0.006999999999999999
RAI2016q4,1.0,0.081,-0.43799999999999994,-1.194,-0.304,0.019,-0.026000000000000002,-0.021,-0.022000000000000002,0.0,-0.012,0.028999999999999998,-0.002,-0.013000000000000001,-0.146,-0.017,-0.028999999999999998,-0.001,0.11800000000000001,-0.006,-0.002,0.008
RCL2016q3,1.0,0.019,-1.324,-0.846,-0.079,0.023,1.604,0.54,1.7630000000000001,0.049,2.015,0.002,-0.1,-0.001,-0.064,0.028999999999999998,-0.046,-0.08,0.267,0.218,0.45,0.079
RGC2016q3,0.0,-0.35100000000000003,0.14,0.11900000000000001,-0.843,-0.006,0.17800000000000002,0.057999999999999996,0.248,-0.012,0.263,0.006,0.005,-0.037000000000000005,-0.28800000000000003,-0.231,-0.031,0.001,-0.198,0.033,-0.035,-0.012
RIG2016q3,1.0,0.177,-2.028,-0.452,1.126,-0.192,0.436,0.126,1.26,0.179,1.974,0.001,-0.071,0.013000000000000001,0.08800000000000001,0.049,0.006999999999999999,0.005,-0.052000000000000005,-0.042,0.006,0.017
RL2017q1,0.0,0.002,3.133,-0.785,0.568,-0.23399999999999999,-1.463,-0.11699999999999999,-1.47,-0.5710000000000001,-1.537,-0.011000000000000001,-0.09,-0.015,-0.017,0.08199999999999999,0.033,0.008,-0.307,-0.17,-0.225,-0.047
RL2017q2,0.0,-0.05,-0.78,-1.683,-1.045,0.32,-3.452,0.066,-3.4189999999999996,0.33299999999999996,-3.045,-0.001,-0.015,-0.008,-0.009000000000000001,-0.061,-0.033,-0.008,0.379,0.17300000000000001,0.055999999999999994,0.009000000000000001
RL2017q3,1.0,1.138,2.463,0.071,-5.0,-0.157,0.684,0.03,0.667,0.0,0.8220000000000001,-0.032,-0.039,-0.017,0.019,-0.054000000000000006,-0.046,-0.013000000000000001,-0.366,-0.059000000000000004,-1.0,0.003
RLGY2016q3,1.0,-0.47,-5.0,3.375,0.932,-0.017,0.0,0.006999999999999999,0.15,-0.373,0.152,0.016,0.006999999999999999,-0.023,-0.237,0.16399999999999998,-0.042,-0.113,-0.13,-0.011000000000000001,3.805,0.018000000000000002
ROK2017q1,1.0,0.045,0.23199999999999998,-0.72,0.14300000000000002,-0.044000000000000004,0.09,-0.015,0.087,0.027000000000000003,0.159,-0.027000000000000003,-0.08,-0.001,0.07200000000000001,0.115,-0.013000000000000001,-0.182,-0.039,-0.031,0.46799999999999997,0.03
ROLL2017q1,0.0,-0.05,-0.254,-0.07400000000000001,-0.109,-0.045,-0.052000000000000005,-0.052000000000000005,-0.040999999999999995,-0.083,-0.047,0.0,-0.015,0.0,0.005,-0.031,-0.05,-0.055999999999999994,-0.008,-0.047,-0.001,0.038
ROLL2017q2,1.0,0.005,-0.11699999999999999,-0.011000000000000001,0.005,-0.001,0.011000000000000001,-0.009000000000000001,0.013000000000000001,-0.017,0.01,-0.0,-0.024,0.004,0.015,-0.03,-0.036000000000000004,-0.045,0.024,-0.004,0.11900000000000001,0.033
ROLL2017q3,1.0,0.054000000000000006,0.97,-0.078,0.868,-0.03,-0.305,-0.077,-0.314,-0.064,-0.299,-0.02,0.021,-0.005,-0.0,0.098,-0.057999999999999996,-0.114,-0.054000000000000006,-0.047,0.105,0.028999999999999998
ROP2016q3,1.0,0.418,0.132,-0.462,0.865,0.006999999999999999,0.057,0.019,0.071,-0.002,0.057,-0.004,-0.011000000000000001,0.018000000000000002,0.145,0.053,0.005,0.0,-0.018000000000000002,0.015,-0.677,0.028999999999999998
RP2016q3,1.0,0.48,-2.784,-0.366,0.408,0.033,0.875,0.04,1.136,-0.009000000000000001,1.021,0.064,-0.027000000000000003,0.037000000000000005,0.115,0.042,0.02,-0.013000000000000001,0.04,0.037000000000000005,0.2,0.057
RPM2017q1,1.0,-0.267,-0.6509999999999999,-0.601,-0.9740000000000001,-0.102,-0.245,-0.147,-0.254,-0.035,-0.262,0.005,-0.095,-0.01,-0.02,-0.11800000000000001,-0.033,0.004,-0.032,-0.122,-0.109,0.046
RPM2017q2,1.0,0.059000000000000004,0.258,1.275,5.0,-0.044000000000000004,-1.5130000000000001,-0.055,-1.72,0.006,-1.629,0.01,0.092,-0.038,-0.026000000000000002,0.003,-0.008,-0.011000000000000001,-0.098,-0.049,-0.076,-0.107
RPM2017q3,1.0,0.024,-4.579,1.709,-0.903,-0.11199999999999999,-1.4369999999999998,-0.17800000000000002,-1.159,0.038,-1.168,0.099,-0.08,0.040999999999999995,0.019,0.38799999999999996,0.055999999999999994,-0.023,-0.062,-0.141,5.0,0.001
RS2016q3,1.0,0.23,-5.0,-0.02,2.6630000000000003,0.008,-0.46,-0.045,-0.535,0.023,-0.509,-0.006999999999999999,-0.005,-0.008,-0.002,-0.069,-0.023,-0.003,-0.005,-0.008,-0.121,0.006
RSG2016q3,1.0,0.31,0.6990000000000001,-0.048,0.248,0.025,0.094,0.025,-0.565,0.044000000000000004,-0.527,-0.002,-0.033,0.001,0.034,-0.016,0.01,0.017,0.026000000000000002,0.025,0.018000000000000002,-0.015
RXN2017q1,0.0,-0.622,-5.0,5.0,-0.715,-0.057,1.2570000000000001,-0.013999999999999999,-5.0,0.013000000000000001,-5.0,0.049,-0.05,-0.021,-0.239,-0.096,-0.033,-0.040999999999999995,-0.038,-0.042,-0.965,0.037000000000000005
RXN2017q2,1.0,0.138,-1.003,-0.9329999999999999,1.01,0.035,0.36,0.052000000000000005,1.2309999999999999,-0.038,0.302,0.009000000000000001,0.0,0.01,0.042,0.015,-0.001,0.0,0.062,0.040999999999999995,0.0,0.057999999999999996
RXN2017q3,1.0,1.0590000000000002,5.0,-0.006999999999999999,0.602,-0.057,-0.375,-0.121,-0.9520000000000001,0.004,-0.87,-0.03,-0.063,0.043,0.185,-0.011000000000000001,-0.084,-0.11599999999999999,-0.076,-0.08,5.0,0.57
S2017q1,0.0,0.431,5.0,0.7559999999999999,-0.581,-0.073,5.0,0.051,-0.544,0.114,-0.455,-0.028999999999999998,-0.011000000000000001,0.018000000000000002,0.312,-0.023,0.028999999999999998,0.071,0.013000000000000001,-0.006999999999999999,0.195,-0.013999999999999999
S2017q2,1.0,0.06,-1.114,-0.47,2.151,0.078,0.723,-0.009000000000000001,-0.907,0.024,-0.53,-0.027000000000000003,0.040999999999999995,0.005,0.1,0.193,0.008,-0.057999999999999996,-0.098,0.028999999999999998,0.252,-0.004
S2017q3,1.0,-0.075,-3.781,0.579,-0.619,0.031,-0.5,0.042,5.0,-0.017,2.373,0.008,0.043,0.006,0.073,-0.022000000000000002,0.015,0.040999999999999995,0.231,0.037000000000000005,-0.066,-0.022000000000000002
SANM2017q1,0.0,0.017,-0.619,-0.489,-0.478,0.032,0.066,0.038,0.062,-0.16,-0.555,0.005,0.06,0.012,0.018000000000000002,0.024,-0.005,-0.094,0.02,0.033,0.528,0.033
SATS2016q3,1.0,1.9080000000000001,-5.0,-0.14,0.34600000000000003,-0.037000000000000005,-0.08800000000000001,0.001,-0.326,0.875,-0.34,0.017,0.055999999999999994,0.22,0.732,0.098,0.441,0.693,0.022000000000000002,-0.02,-0.02,0.015
SAVE2016q3,1.0,-0.18600000000000003,-0.83,0.897,-0.22899999999999998,0.078,0.10800000000000001,0.055,0.106,0.122,0.114,0.122,0.064,0.033,-0.068,-0.06,0.031,0.07,-0.11699999999999999,0.064,0.07400000000000001,0.035
SAVE2016q4,1.0,-0.151,-0.862,-0.45,-0.575,-0.0,-0.349,-0.113,-0.39299999999999996,0.027999999999999997,-0.40399999999999997,0.054000000000000006,0.023,0.006999999999999999,-0.11599999999999999,-0.068,-0.016,0.003,0.146,-0.069,-0.001,0.037000000000000005
SBAC2016q3,0.0,0.233,-0.382,-0.271,-0.24,-0.01,0.461,0.023,-0.40299999999999997,-0.002,-1.47,-0.009000000000000001,-0.32299999999999995,0.064,1.9469999999999998,-0.08199999999999999,0.06,0.076,0.114,0.013999999999999999,-0.09300000000000001,0.038
SBH2017q1,0.0,0.09,0.281,-0.564,-0.115,0.03,0.06,0.017,0.077,0.006999999999999999,0.061,-0.004,0.006,-0.01,-0.008,-0.027000000000000003,-0.004,0.0,-0.063,0.024,-0.053,0.046
SBUX2017q1,1.0,-0.044000000000000004,0.7609999999999999,-0.396,0.14300000000000002,0.018000000000000002,-0.065,-0.006,-0.055,-0.036000000000000004,-0.061,-0.012,-0.11199999999999999,-0.022000000000000002,-0.03,-0.033,-0.027000000000000003,-0.005,0.125,0.004,-1.0,-0.015
SCI2016q3,1.0,0.034,-5.0,-0.359,2.262,-0.016,0.21100000000000002,-0.128,0.375,0.003,2.056,0.002,-0.258,0.015,0.037000000000000005,0.07200000000000001,0.023,0.022000000000000002,-0.057,-0.04,-0.006,-0.065
SEB2016q3,1.0,-0.252,-1.6119999999999999,-5.0,-0.589,0.013000000000000001,-0.447,-0.285,0.042,-0.125,-0.062,0.052000000000000005,-0.12,0.049,0.057,0.21600000000000003,0.102,-0.008,0.08900000000000001,-0.02,0.248,0.023
SEE2016q3,1.0,0.11900000000000001,0.39,0.386,0.738,0.01,0.028999999999999998,-0.032,0.406,-0.027999999999999997,2.292,0.055,-0.055999999999999994,0.011000000000000001,0.006999999999999999,0.20600000000000002,0.016,-0.061,-0.068,-0.006,0.848,-0.057999999999999996
SEM2016q3,1.0,-0.13,1.065,-0.09699999999999999,0.531,-0.001,-0.444,-0.23600000000000002,-0.847,0.003,-0.809,-0.028999999999999998,0.047,0.001,-0.023,0.027999999999999997,-0.002,-0.024,-0.034,-0.04,-0.11199999999999999,0.013999999999999999
SGMS2015q1,0.0,-0.12,-1.008,-0.9790000000000001,-3.602,-0.071,-1.1159999999999999,0.387,-0.534,0.0,0.8340000000000001,-0.045,-0.35200000000000004,-0.002,0.021,-0.013999999999999999,0.018000000000000002,0.022000000000000002,-0.038,0.16399999999999998,-0.004,-5.0
SGMS2016q3,1.0,0.192,-0.27899999999999997,0.342,0.662,-0.006999999999999999,-0.433,-0.016,0.205,0.001,0.9129999999999999,-0.046,0.055,-0.012,-0.001,0.113,-0.001,-0.004,-0.073,-0.013000000000000001,-0.002,0.05
SHW2016q3,1.0,0.745,-0.5589999999999999,0.003,-0.20199999999999999,0.038,-0.003,0.0,-0.006999999999999999,0.079,0.023,0.011000000000000001,0.004,0.038,0.064,-0.042,-0.018000000000000002,0.0,-0.01,0.019,-0.153,0.282
SIG2017q3,0.0,-0.303,-1.083,0.55,-0.735,-0.08,-0.732,-0.247,-0.82,0.067,-0.792,0.07,-0.07,0.03,0.033,0.16699999999999998,0.066,-0.005,-0.025,-0.136,0.21,-0.225
SIRI2016q3,1.0,0.201,5.0,0.757,-0.024,-0.011000000000000001,0.083,0.078,0.086,0.068,0.121,0.005,0.099,0.035,0.11599999999999999,0.14300000000000002,0.002,-0.057999999999999996,0.036000000000000004,0.034,5.0,-0.34700000000000003
SIRI2016q4,0.0,-0.626,2.023,0.129,0.193,0.121,-0.16,-0.073,-0.266,-0.098,0.055,0.013000000000000001,0.052000000000000005,-0.05,-0.38299999999999995,-0.08,-0.015,0.017,-0.04,0.02,-0.985,0.564
SIX2016q3,1.0,0.46,5.0,-0.47700000000000004,0.233,0.22899999999999998,0.39,0.38299999999999995,0.436,0.053,0.6829999999999999,-0.011000000000000001,1.285,0.023,0.2,-0.171,-0.006999999999999999,0.0,0.09300000000000001,0.37,0.017,-0.8
SJM2017q1,0.0,-0.002,-0.528,5.0,-0.289,-0.024,0.19399999999999998,0.05,0.20600000000000002,0.025,-0.11,-0.018000000000000002,0.012,0.005,0.106,0.062,-0.001,-0.019,0.162,0.005,0.077,0.012
SJM2017q2,1.0,0.111,-0.49200000000000005,-0.45899999999999996,-0.429,0.071,0.032,0.027999999999999997,0.048,-0.012,0.043,-0.006999999999999999,0.02,-0.0,0.037000000000000005,0.013999999999999999,-0.01,-0.02,-0.01,0.054000000000000006,0.327,0.012
SJM2017q3,0.0,0.146,2.997,0.5329999999999999,2.076,-0.013000000000000001,-0.21600000000000003,-0.027000000000000003,-0.256,-0.017,-0.24100000000000002,-0.008,-0.071,-0.015,-0.063,-0.237,-0.035,-0.0,-0.18600000000000003,-0.018000000000000002,-0.65,0.009000000000000001
SKX2016q3,1.0,0.057999999999999996,-1.207,0.29600000000000004,-0.716,0.11,0.03,0.032,0.049,-0.304,-0.121,0.012,0.033,-0.027999999999999997,-0.04,-0.242,-0.177,-0.006999999999999999,-0.09,0.073,0.366,0.047
SLAB2016q3,1.0,0.462,-0.826,-1.252,1.5630000000000002,0.049,0.23399999999999999,-0.001,0.237,0.003,0.287,-0.001,-0.026000000000000002,0.038,0.10099999999999999,0.02,0.048,0.16,0.18,0.018000000000000002,-1.0,0.035
SLB2016q3,1.0,0.168,-0.682,-0.932,-0.138,-0.027000000000000003,-1.122,0.033,-1.08,0.0,-1.081,-0.017,-0.107,-0.006999999999999999,-0.027999999999999997,0.025,-0.005,-0.039,0.02,-0.02,0.109,-0.009000000000000001
SLB2016q4,0.0,-0.149,1.141,-1.172,0.43200000000000005,0.008,-1.4140000000000001,0.042,-2.07,-0.067,-2.165,-0.013999999999999999,0.065,-0.033,-0.095,0.006,-0.039,-0.061,-0.019,0.013000000000000001,-0.157,-0.027000000000000003
SLCA2016q3,1.0,-0.419,-0.253,5.0,-1.247,0.163,0.11699999999999999,0.282,0.091,0.006,-0.054000000000000006,0.423,0.267,0.298,-0.258,0.435,0.14400000000000002,0.03,0.303,0.177,1.3619999999999999,0.498
SMG2017q1,0.0,0.77,-2.255,3.7960000000000003,-1.788,-0.33,1.436,-0.557,1.04,0.17300000000000001,1.455,-0.019,-0.091,0.09,0.215,-0.253,0.185,0.483,-0.382,-0.387,-0.774,-0.18899999999999997
SMTC2017q3,1.0,0.247,-0.519,-5.0,0.239,0.037000000000000005,1.38,-0.009000000000000001,1.5619999999999998,-0.07200000000000001,2.428,-0.019,0.07,0.055,0.153,0.057,0.047,-0.003,0.039,0.009000000000000001,0.053,0.061
SNI2016q3,1.0,0.773,-0.053,-0.14400000000000002,1.146,0.039,-0.308,-0.16699999999999998,-0.195,-0.017,-0.209,0.024,0.051,0.021,0.063,0.0,-0.003,-0.015,-0.069,-0.1,0.013000000000000001,0.076
SNX2017q1,1.0,-0.44799999999999995,-0.794,-0.445,-4.592,-0.094,-0.221,-0.098,-0.24,-0.065,-0.276,0.008,-0.033,-0.022000000000000002,-0.037000000000000005,-0.065,-0.055,-0.021,-0.018000000000000002,-0.094,0.152,0.032
SON2016q3,1.0,0.479,-0.578,0.188,0.359,0.01,0.138,-0.027000000000000003,0.17600000000000002,-0.068,0.163,-0.037000000000000005,-0.04,0.02,0.16399999999999998,0.07400000000000001,0.027000000000000003,0.0,0.004,0.003,0.175,0.009000000000000001
SPB2017q1,0.0,-0.479,-0.659,-0.239,-0.988,-0.003,-0.047,-0.07400000000000001,0.172,-0.248,-0.267,0.048,-0.054000000000000006,-0.016,-0.051,-0.20800000000000002,-0.011000000000000001,0.046,0.015,-0.03,-0.741,-0.032
SPLS2017q3,0.0,0.38799999999999996,-3.3739999999999997,-5.0,-3.233,0.099,-1.371,0.21100000000000002,-1.329,-0.389,-1.234,-0.036000000000000004,0.001,-0.01,0.016,-0.046,-0.036000000000000004,0.009000000000000001,0.032,0.127,-0.889,0.018000000000000002
SPLS2017q4,1.0,0.057,-0.7290000000000001,2.036,-0.526,-0.43700000000000006,-0.467,-0.42100000000000004,-0.451,-0.091,-5.0,-0.188,-0.473,-0.11900000000000001,-0.019,0.126,-0.033,-0.483,-0.175,-0.43200000000000005,5.0,-0.20600000000000002
SPR2016q3,1.0,-0.163,0.9059999999999999,-0.052000000000000005,0.235,-0.139,1.574,0.723,2.795,-0.49,2.239,-0.001,-0.256,-0.057,-0.09699999999999999,-0.049,-0.036000000000000004,-0.0,-0.01,-0.065,-0.73,-0.095
SPR2016q4,0.0,0.040999999999999995,-0.943,0.887,-0.46299999999999997,-0.07400000000000001,-0.25,-0.129,-0.245,-0.19699999999999998,-0.254,0.028999999999999998,0.071,0.008,-0.006999999999999999,0.01,-0.021,-0.01,-0.11800000000000001,-0.083,-0.21899999999999997,0.066
SRCL2016q3,0.0,-0.091,2.379,-0.18,0.9470000000000001,0.001,0.249,-0.005,0.40299999999999997,0.013999999999999999,0.408,0.028999999999999998,-0.046,-0.012,0.005,0.04,-0.027000000000000003,-0.028999999999999998,0.017,-0.002,-0.172,0.01
SSNC2016q3,0.0,0.069,-0.195,-1.057,-0.191,-0.012,0.165,0.078,0.44299999999999995,-0.036000000000000004,0.373,0.023,0.08900000000000001,-0.012,0.011000000000000001,0.005,-0.036000000000000004,-0.043,-0.008,0.027000000000000003,-0.034,0.027999999999999997
STLD2016q2,0.0,0.078,1.903,0.39899999999999997,-0.457,0.092,0.941,0.612,1.288,-0.011000000000000001,1.263,-0.01,0.107,0.037000000000000005,0.1,0.158,0.034,-0.001,0.152,0.162,-0.207,0.044000000000000004
STLD2016q3,1.0,-0.001,-0.368,3.853,0.243,0.03,0.10800000000000001,0.07400000000000001,0.099,-0.012,0.109,0.015,-0.017,0.024,0.027999999999999997,0.019,0.008,-0.001,-0.018000000000000002,0.038,-0.105,0.046
STMP2016q3,1.0,-0.302,-0.9109999999999999,-5.0,-0.37,0.21899999999999997,0.265,0.079,0.278,-0.085,0.307,0.011000000000000001,-0.055999999999999994,0.048,-0.141,0.053,0.012,-0.01,0.304,0.102,0.09699999999999999,0.07200000000000001
STZ2017q3,1.0,0.113,-1.308,1.4809999999999999,-0.47,-0.126,-0.126,-0.08,-0.11699999999999999,-0.175,0.131,0.021,-0.002,0.034,0.087,0.19899999999999998,0.073,0.049,0.03,-0.10400000000000001,0.26,-0.023
SWK2016q2,0.0,0.613,-4.728,0.004,-5.0,0.064,0.36700000000000005,0.155,0.425,0.008,0.433,-0.0,0.063,0.009000000000000001,0.069,0.004,-0.0,-0.001,-0.013999999999999999,0.09699999999999999,-0.268,0.024
SWK2016q3,1.0,-0.259,0.961,-0.252,-0.503,-0.003,-0.078,-0.04,-0.095,0.052000000000000005,-0.083,0.012,-0.024,-0.001,-0.006999999999999999,-0.067,-0.025,0.0,0.10099999999999999,-0.017,-0.7140000000000001,0.04
SWN2016q3,0.0,0.47700000000000004,-1.11,5.0,1.3559999999999999,-0.079,0.474,0.38,0.226,0.529,0.19399999999999998,-0.195,0.166,-0.066,0.478,0.098,-0.152,-0.19399999999999998,0.166,0.247,0.0,0.96
SXT2016q3,1.0,0.16399999999999998,-0.348,0.08900000000000001,-0.09,-0.039,0.171,-0.015,0.193,-0.011000000000000001,0.267,0.022000000000000002,-0.11599999999999999,0.013000000000000001,0.016,0.040999999999999995,0.006999999999999999,-0.008,-0.040999999999999995,-0.031,0.032,0.019
SYMC2017q1,1.0,0.021,-1.278,-0.998,-4.088,0.013999999999999999,-0.172,0.012,-0.16399999999999998,0.42100000000000004,-0.934,-0.055,-0.026000000000000002,-0.02,-0.023,-0.17600000000000002,-0.04,0.18,-0.435,0.013000000000000001,5.0,0.024
SYMC2017q2,1.0,-0.08199999999999999,3.448,-5.0,-1.071,0.409,-1.113,0.046,-1.515,0.9259999999999999,-2.0669999999999997,0.032,0.28800000000000003,0.46299999999999997,-0.049,0.055999999999999994,0.675,1.524,0.462,0.107,0.002,0.025
SYMC2017q3,1.0,-0.006,-1.028,-0.996,1.618,0.11900000000000001,0.33299999999999996,0.048,0.22,0.057999999999999996,-1.319,-0.043,0.052000000000000005,-0.006,0.006,0.027000000000000003,-0.015,-0.033,0.214,0.063,0.3,0.023
T2016q3,1.0,-0.182,-0.441,0.431,0.067,0.022000000000000002,-0.023,-0.002,-0.04,-0.027000000000000003,-0.023,0.003,0.012,0.003,0.038,0.013999999999999999,0.003,-0.001,0.065,0.009000000000000001,-0.162,0.002
TDC2016q3,1.0,0.087,-0.807,-3.043,-0.55,-0.107,0.023,-0.052000000000000005,0.059000000000000004,-0.25,-0.23399999999999999,0.016,-0.076,-0.028999999999999998,-0.049,-0.16,-0.09,-0.013000000000000001,-0.084,-0.078,0.0,0.079
